File/Folder,Date,Time,Size
gen1ou-0.txt,01-May-2024,16:15,12345
gen1ou-1500.txt,01-May-2024,16:15,12347
gen1ou-1630.txt,01-May-2024,16:15,12347
gen1ou-1760.txt,01-May-2024,16:15,12347
gen2moderngen2-0.txt,01-May-2024,16:16,10620
gen2moderngen2-1500.txt,01-May-2024,16:16,10622
gen2moderngen2-1630.txt,01-May-2024,16:16,10622
gen2moderngen2-1760.txt,01-May-2024,16:16,10622
gen2ou-0.txt,01-May-2024,16:15,16527
gen2ou-1500.txt,01-May-2024,16:16,16529
gen2ou-1630.txt,01-May-2024,16:16,16529
gen2ou-1760.txt,01-May-2024,16:16,16529
gen3ou-0.txt,01-May-2024,16:15,26368
gen3ou-1500.txt,01-May-2024,16:15,26370
gen3ou-1630.txt,01-May-2024,16:15,26370
gen3ou-1760.txt,01-May-2024,16:16,26369
gen4ou-0.txt,01-May-2024,16:15,29319
gen4ou-1500.txt,01-May-2024,16:15,29319
gen4ou-1630.txt,01-May-2024,16:15,29320
gen4ou-1760.txt,01-May-2024,16:16,29321
gen4uu-0.txt,01-May-2024,16:15,4798
gen4uu-1500.txt,01-May-2024,16:15,4799
gen4uu-1630.txt,01-May-2024,16:16,4800
gen4uu-1760.txt,01-May-2024,16:16,4798
gen5ou-0.txt,01-May-2024,16:16,41209
gen5ou-1500.txt,01-May-2024,16:16,41211
gen5ou-1630.txt,01-May-2024,16:15,41211
gen5ou-1760.txt,01-May-2024,16:16,41211
gen5ru-0.txt,01-May-2024,16:15,2911
gen5ru-1500.txt,01-May-2024,16:15,2913
gen5ru-1630.txt,01-May-2024,16:15,2913
gen5ru-1760.txt,01-May-2024,16:16,2913
gen5uu-0.txt,01-May-2024,16:16,27104
gen5uu-1500.txt,01-May-2024,16:16,27106
gen5uu-1630.txt,01-May-2024,16:15,27106
gen5uu-1760.txt,01-May-2024,16:15,27106
gen6doublesou-0.txt,01-May-2024,16:16,37436
gen6doublesou-1500.txt,01-May-2024,16:15,37438
gen6doublesou-1630.txt,01-May-2024,16:16,37438
gen6doublesou-1760.txt,01-May-2024,16:15,37438
gen6nu-0.txt,01-May-2024,16:15,22758
gen6nu-1500.txt,01-May-2024,16:15,22760
gen6nu-1630.txt,01-May-2024,16:16,22760
gen6nu-1760.txt,01-May-2024,16:16,22759
gen6ou-0.txt,01-May-2024,16:16,50803
gen6ou-1500.txt,01-May-2024,16:16,50805
gen6ou-1630.txt,01-May-2024,16:16,50805
gen6ou-1760.txt,01-May-2024,16:16,50805
gen7doublesou-0.txt,01-May-2024,16:15,47851
gen7doublesou-1500.txt,01-May-2024,16:16,47853
gen7doublesou-1630.txt,01-May-2024,16:16,47853
gen7doublesou-1760.txt,01-May-2024,16:15,47853
gen7ou-0.txt,01-May-2024,16:16,63435
gen7ou-1500.txt,01-May-2024,16:16,63437
gen7ou-1630.txt,01-May-2024,16:15,63437
gen7ou-1760.txt,01-May-2024,16:16,63437
gen7purehackmons-0.txt,01-May-2024,16:16,67783
gen7purehackmons-1500.txt,01-May-2024,16:16,67785
gen7purehackmons-1630.txt,01-May-2024,16:15,67785
gen7purehackmons-1760.txt,01-May-2024,16:16,67785
gen8doublesou-0.txt,01-May-2024,16:16,36864
gen8doublesou-1500.txt,01-May-2024,16:15,36866
gen8doublesou-1630.txt,01-May-2024,16:15,36866
gen8doublesou-1760.txt,01-May-2024,16:15,36866
gen8nationaldex-0.txt,01-May-2024,16:16,60727
gen8nationaldex-1500.txt,01-May-2024,16:15,60729
gen8nationaldex-1630.txt,01-May-2024,16:16,60729
gen8nationaldex-1760.txt,01-May-2024,16:16,60729
gen8ou-0.txt,01-May-2024,16:15,43671
gen8ou-1500.txt,01-May-2024,16:15,43673
gen8ou-1630.txt,01-May-2024,16:16,43673
gen8ou-1760.txt,01-May-2024,16:15,43673
gen91v1-0.txt,01-May-2024,16:16,51467
gen91v1-1500.txt,01-May-2024,16:16,51467
gen91v1-1630.txt,01-May-2024,16:15,51467
gen91v1-1760.txt,01-May-2024,16:16,51467
gen92v2doubles-0.txt,01-May-2024,16:15,43671
gen92v2doubles-1500.txt,01-May-2024,16:15,43673
gen92v2doubles-1630.txt,01-May-2024,16:16,43673
gen92v2doubles-1760.txt,01-May-2024,16:15,43673
gen9almostanyability-0.txt,01-May-2024,16:15,46216
gen9almostanyability-1500.txt,01-May-2024,16:15,46218
gen9almostanyability-1630.txt,01-May-2024,16:16,46218
gen9almostanyability-1760.txt,01-May-2024,16:16,46218
gen9anythinggoes-0.txt,01-May-2024,16:15,68360
gen9anythinggoes-1500.txt,01-May-2024,16:15,68362
gen9anythinggoes-1630.txt,01-May-2024,16:15,68362
gen9anythinggoes-1760.txt,01-May-2024,16:15,68362
gen9balancedhackmons-0.txt,01-May-2024,16:15,77951
gen9balancedhackmons-1500.txt,01-May-2024,16:16,77953
gen9balancedhackmons-1630.txt,01-May-2024,16:15,77953
gen9balancedhackmons-1760.txt,01-May-2024,16:15,77953
gen9balancedhackmonsuu-0.txt,01-May-2024,16:16,367
gen9balancedhackmonsuu-1500.txt,01-May-2024,16:15,367
gen9balancedhackmonsuu-1630.txt,01-May-2024,16:15,367
gen9balancedhackmonsuu-1760.txt,01-May-2024,16:16,367
gen9bssregf-0.txt,01-May-2024,16:15,39738
gen9bssregf-1500.txt,01-May-2024,16:16,39740
gen9bssregf-1630.txt,01-May-2024,16:16,39740
gen9bssregf-1760.txt,01-May-2024,16:15,39740
gen9bssregg-0.txt,01-May-2024,16:16,45397
gen9bssregg-1500.txt,01-May-2024,16:16,45399
gen9bssregg-1630.txt,01-May-2024,16:15,45399
gen9bssregg-1760.txt,01-May-2024,16:16,45399
gen9cap-0.txt,01-May-2024,16:16,27351
gen9cap-1500.txt,01-May-2024,16:15,27353
gen9cap-1630.txt,01-May-2024,16:16,27353
gen9cap-1760.txt,01-May-2024,16:16,27353
gen9donotuse-0.txt,01-May-2024,16:16,7833
gen9donotuse-1500.txt,01-May-2024,16:15,7835
gen9donotuse-1630.txt,01-May-2024,16:15,7835
gen9donotuse-1760.txt,01-May-2024,16:15,7835
gen9doublesbrokencup-0.txt,01-May-2024,16:16,26212
gen9doublesbrokencup-1500.txt,01-May-2024,16:16,26214
gen9doublesbrokencup-1630.txt,01-May-2024,16:16,26214
gen9doublesbrokencup-1760.txt,01-May-2024,16:16,26214
gen9doublesou-0.txt,01-May-2024,16:16,60977
gen9doublesou-1500.txt,01-May-2024,16:15,60979
gen9doublesou-1695.txt,01-May-2024,16:15,60979
gen9doublesou-1825.txt,01-May-2024,16:15,60979
gen9doublesubers-0.txt,01-May-2024,16:16,60815
gen9doublesubers-1500.txt,01-May-2024,16:15,60817
gen9doublesubers-1630.txt,01-May-2024,16:15,60817
gen9doublesubers-1760.txt,01-May-2024,16:15,60817
gen9doublesuu-0.txt,01-May-2024,16:15,47691
gen9doublesuu-1500.txt,01-May-2024,16:16,47693
gen9doublesuu-1630.txt,01-May-2024,16:16,47693
gen9doublesuu-1760.txt,01-May-2024,16:16,47693
gen9godlygift-0.txt,01-May-2024,16:15,33833
gen9godlygift-1500.txt,01-May-2024,16:16,33834
gen9godlygift-1630.txt,01-May-2024,16:16,33834
gen9godlygift-1760.txt,01-May-2024,16:15,33835
gen9inheritance-0.txt,01-May-2024,16:16,32523
gen9inheritance-1500.txt,01-May-2024,16:15,32525
gen9inheritance-1630.txt,01-May-2024,16:16,32525
gen9inheritance-1760.txt,01-May-2024,16:15,32525
gen9lc-0.txt,01-May-2024,16:16,19069
gen9lc-1500.txt,01-May-2024,16:16,19071
gen9lc-1630.txt,01-May-2024,16:16,19070
gen9lc-1760.txt,01-May-2024,16:16,19071
gen9meowcup2electricdoggaroo-0.txt,01-May-2024,16:16,13329
gen9meowcup2electricdoggaroo-1500.txt,01-May-2024,16:16,13331
gen9meowcup2electricdoggaroo-1630.txt,01-May-2024,16:16,13331
gen9meowcup2electricdoggaroo-1760.txt,01-May-2024,16:15,13331
gen9metronomebattle-0.txt,01-May-2024,16:15,64507
gen9metronomebattle-1500.txt,01-May-2024,16:16,64509
gen9metronomebattle-1630.txt,01-May-2024,16:15,64509
