File/Folder,Date,Time,Size
gen7purehackmons-1760.txt,02-Dec-2024,01:34,64997
gen7purehackmons-1760.txt.gz,02-Dec-2024,01:34,14389
gen8bdspou-0.txt,02-Dec-2024,01:34,19478
gen8bdspou-0.txt.gz,02-Dec-2024,01:34,4306
gen8bdspou-1500.txt,02-Dec-2024,01:34,19480
gen8bdspou-1500.txt.gz,02-Dec-2024,01:34,4942
gen8bdspou-1630.txt,02-Dec-2024,01:34,19480
gen8bdspou-1630.txt.gz,02-Dec-2024,01:34,4791
gen8bdspou-1760.txt,02-Dec-2024,01:34,19480
gen8bdspou-1760.txt.gz,02-Dec-2024,01:34,4732
gen8doublesou-0.txt,02-Dec-2024,01:34,35716
gen8doublesou-0.txt.gz,02-Dec-2024,01:34,6019
gen8doublesou-1500.txt,02-Dec-2024,01:34,35717
gen8doublesou-1500.txt.gz,02-Dec-2024,01:34,7538
gen8doublesou-1630.txt,02-Dec-2024,01:34,35716
gen8doublesou-1630.txt.gz,02-Dec-2024,01:34,7384
gen8doublesou-1760.txt,02-Dec-2024,01:34,35718
gen8doublesou-1760.txt.gz,02-Dec-2024,01:34,7242
gen8nationaldex-0.txt,02-Dec-2024,01:34,64254
gen8nationaldex-0.txt.gz,02-Dec-2024,01:34,14241
gen8nationaldex-1500.txt,02-Dec-2024,01:34,64256
gen8nationaldex-1500.txt.gz,02-Dec-2024,01:34,15840
gen8nationaldex-1630.txt,02-Dec-2024,01:34,64256
gen8nationaldex-1630.txt.gz,02-Dec-2024,01:34,15603
gen8nationaldex-1760.txt,02-Dec-2024,01:34,64256
gen8nationaldex-1760.txt.gz,02-Dec-2024,01:34,15357
gen8ou-0.txt,02-Dec-2024,01:34,44491
gen8ou-0.txt.gz,02-Dec-2024,01:34,10299
gen8ou-1500.txt,02-Dec-2024,01:34,44493
gen8ou-1500.txt.gz,02-Dec-2024,01:34,11289
gen8ou-1630.txt,02-Dec-2024,01:34,44493
gen8ou-1630.txt.gz,02-Dec-2024,01:34,11062
gen8ou-1760.txt,02-Dec-2024,01:34,44493
gen8ou-1760.txt.gz,02-Dec-2024,01:34,10845
gen91v1-0.txt,02-Dec-2024,01:34,47530
gen91v1-0.txt.gz,02-Dec-2024,01:34,10981
gen91v1-1500.txt,02-Dec-2024,01:34,47530
gen91v1-1500.txt.gz,02-Dec-2024,01:34,11910
gen91v1-1630.txt,02-Dec-2024,01:34,47530
gen91v1-1630.txt.gz,02-Dec-2024,01:34,11783
gen91v1-1760.txt,02-Dec-2024,01:34,47530
gen91v1-1760.txt.gz,02-Dec-2024,01:34,11668
gen92v2doubles-0.txt,02-Dec-2024,01:34,41539
gen92v2doubles-0.txt.gz,02-Dec-2024,01:34,8068
gen92v2doubles-1500.txt,02-Dec-2024,01:34,41540
gen92v2doubles-1500.txt.gz,02-Dec-2024,01:34,9558
gen92v2doubles-1630.txt,02-Dec-2024,01:34,41541
gen92v2doubles-1630.txt.gz,02-Dec-2024,01:34,9415
gen92v2doubles-1760.txt,02-Dec-2024,01:34,41540
gen92v2doubles-1760.txt.gz,02-Dec-2024,01:34,9285
gen9almostanyability-0.txt,02-Dec-2024,01:34,47282
gen9almostanyability-0.txt.gz,02-Dec-2024,01:34,11580
gen9almostanyability-1500.txt,02-Dec-2024,01:34,47284
gen9almostanyability-1500.txt.gz,02-Dec-2024,01:34,12446
gen9almostanyability-1630.txt,02-Dec-2024,01:34,47284
gen9almostanyability-1630.txt.gz,02-Dec-2024,01:34,12247
gen9almostanyability-1760.txt,02-Dec-2024,01:34,47283
gen9almostanyability-1760.txt.gz,02-Dec-2024,01:34,12061
gen9almostanyabilityuu-0.txt,02-Dec-2024,01:34,36702
gen9almostanyabilityuu-0.txt.gz,02-Dec-2024,01:34,9380
gen9almostanyabilityuu-1500.txt,02-Dec-2024,01:34,36704
gen9almostanyabilityuu-1500.txt.gz,02-Dec-2024,01:34,10121
gen9almostanyabilityuu-1630.txt,02-Dec-2024,01:34,36704
gen9almostanyabilityuu-1630.txt.gz,02-Dec-2024,01:34,10089
gen9almostanyabilityuu-1760.txt,02-Dec-2024,01:34,36704
gen9almostanyabilityuu-1760.txt.gz,02-Dec-2024,01:34,9964
gen9anythinggoes-0.txt,02-Dec-2024,01:34,68032
gen9anythinggoes-0.txt.gz,02-Dec-2024,01:34,17465
gen9anythinggoes-1500.txt,02-Dec-2024,01:34,68034
gen9anythinggoes-1500.txt.gz,02-Dec-2024,01:34,18448
gen9anythinggoes-1630.txt,02-Dec-2024,01:34,68033
gen9anythinggoes-1630.txt.gz,02-Dec-2024,01:34,18250
gen9anythinggoes-1760.txt,02-Dec-2024,01:34,68034
gen9anythinggoes-1760.txt.gz,02-Dec-2024,01:34,17972
gen9balancedhackmons-0.txt,02-Dec-2024,01:34,78691
gen9balancedhackmons-0.txt.gz,02-Dec-2024,01:34,15528
gen9balancedhackmons-1500.txt,02-Dec-2024,01:34,78693
gen9balancedhackmons-1500.txt.gz,02-Dec-2024,01:34,17924
gen9balancedhackmons-1630.txt,02-Dec-2024,01:34,78692
gen9balancedhackmons-1630.txt.gz,02-Dec-2024,01:34,17390
gen9balancedhackmons-1760.txt,02-Dec-2024,01:34,78693
gen9balancedhackmons-1760.txt.gz,02-Dec-2024,01:34,16937
gen9bssregh-0.txt,02-Dec-2024,01:34,38752
gen9bssregh-0.txt.gz,02-Dec-2024,01:34,9846
gen9bssregh-1500.txt,02-Dec-2024,01:34,38754
gen9bssregh-1500.txt.gz,02-Dec-2024,01:34,10435
gen9bssregh-1630.txt,02-Dec-2024,01:34,38754
gen9bssregh-1630.txt.gz,02-Dec-2024,01:34,10262
gen9bssregh-1760.txt,02-Dec-2024,01:34,38754
gen9bssregh-1760.txt.gz,02-Dec-2024,01:34,10210
gen9cap-0.txt,02-Dec-2024,01:34,27599
gen9cap-0.txt.gz,02-Dec-2024,01:34,5380
gen9cap-1500.txt,02-Dec-2024,01:34,27599
gen9cap-1500.txt.gz,02-Dec-2024,01:34,6390
gen9cap-1630.txt,02-Dec-2024,01:34,27601
gen9cap-1630.txt.gz,02-Dec-2024,01:34,6064
gen9cap-1760.txt,02-Dec-2024,01:34,27601
gen9cap-1760.txt.gz,02-Dec-2024,01:34,5980
gen9convergence-0.txt,02-Dec-2024,01:34,19809
gen9convergence-0.txt.gz,02-Dec-2024,01:34,3856
gen9convergence-1500.txt,02-Dec-2024,01:34,19811
gen9convergence-1500.txt.gz,02-Dec-2024,01:34,4804
gen9convergence-1630.txt,02-Dec-2024,01:34,19811
gen9convergence-1630.txt.gz,02-Dec-2024,01:34,4689
gen9convergence-1760.txt,02-Dec-2024,01:34,19811
gen9convergence-1760.txt.gz,02-Dec-2024,01:34,4557
gen9doublesou-0.txt,02-Dec-2024,01:34,58353
gen9doublesou-0.txt.gz,02-Dec-2024,01:34,14821
gen9doublesou-1500.txt,02-Dec-2024,01:34,58355
gen9doublesou-1500.txt.gz,02-Dec-2024,01:34,15611
gen9doublesou-1695.txt,02-Dec-2024,01:33,58355
gen9doublesou-1695.txt.gz,02-Dec-2024,01:34,15422
gen9doublesou-1825.txt,02-Dec-2024,01:34,58355
gen9doublesou-1825.txt.gz,02-Dec-2024,01:34,15175
gen9doublesubers-0.txt,02-Dec-2024,01:34,59503
gen9doublesubers-0.txt.gz,02-Dec-2024,01:34,14173
gen9doublesubers-1500.txt,02-Dec-2024,01:34,59505
gen9doublesubers-1500.txt.gz,02-Dec-2024,01:34,15260
gen9doublesubers-1630.txt,02-Dec-2024,01:34,59503
gen9doublesubers-1630.txt.gz,02-Dec-2024,01:34,15168
gen9doublesubers-1760.txt,02-Dec-2024,01:34,59505
gen9doublesubers-1760.txt.gz,02-Dec-2024,01:34,14839
gen9doublesuu-0.txt,02-Dec-2024,01:34,45231
gen9doublesuu-0.txt.gz,02-Dec-2024,01:34,10980
gen9doublesuu-1500.txt,02-Dec-2024,01:34,45233
gen9doublesuu-1500.txt.gz,02-Dec-2024,01:34,11923
gen9doublesuu-1630.txt,02-Dec-2024,01:34,45233
gen9doublesuu-1630.txt.gz,02-Dec-2024,01:34,11863
gen9doublesuu-1760.txt,02-Dec-2024,01:34,45233
gen9doublesuu-1760.txt.gz,02-Dec-2024,01:34,11764
gen9godlygift-0.txt,02-Dec-2024,01:34,43182
gen9godlygift-0.txt.gz,02-Dec-2024,01:34,9320
gen9godlygift-1500.txt,02-Dec-2024,01:34,43184
gen9godlygift-1500.txt.gz,02-Dec-2024,01:34,10687
gen9godlygift-1630.txt,02-Dec-2024,01:34,43184
gen9godlygift-1630.txt.gz,02-Dec-2024,01:34,10677
gen9godlygift-1760.txt,02-Dec-2024,01:34,43184
gen9godlygift-1760.txt.gz,02-Dec-2024,01:34,10487
gen9inheritance-0.txt,02-Dec-2024,01:34,19646
gen9inheritance-0.txt.gz,02-Dec-2024,01:34,3721
gen9inheritance-1500.txt,02-Dec-2024,01:34,19648
gen9inheritance-1500.txt.gz,02-Dec-2024,01:34,4613
gen9inheritance-1630.txt,02-Dec-2024,01:34,19647
gen9inheritance-1630.txt.gz,02-Dec-2024,01:34,4385
gen9inheritance-1760.txt,02-Dec-2024,01:34,19648
gen9inheritance-1760.txt.gz,02-Dec-2024,01:34,4312
gen9inverse-0.txt,02-Dec-2024,01:34,7422
gen9inverse-0.txt.gz,02-Dec-2024,01:34,1474
gen9inverse-1500.txt,02-Dec-2024,01:34,7424
gen9inverse-1500.txt.gz,02-Dec-2024,01:34,1780
gen9inverse-1630.txt,02-Dec-2024,01:34,7424
gen9inverse-1630.txt.gz,02-Dec-2024,01:34,1664
gen9inverse-1760.txt,02-Dec-2024,01:34,7424
gen9inverse-1760.txt.gz,02-Dec-2024,01:34,1621
gen9lc-0.txt,02-Dec-2024,01:34,18904
gen9lc-0.txt.gz,02-Dec-2024,01:34,5228
gen9lc-1500.txt,02-Dec-2024,01:34,18906
gen9lc-1500.txt.gz,02-Dec-2024,01:34,5590
gen9lc-1630.txt,02-Dec-2024,01:34,18906
gen9lc-1630.txt.gz,02-Dec-2024,01:34,5591
gen9lc-1760.txt,02-Dec-2024,01:34,18906
gen9lc-1760.txt.gz,02-Dec-2024,01:34,5543
gen9metronomebattle-0.txt,02-Dec-2024,01:34,60082
gen9metronomebattle-0.txt.gz,02-Dec-2024,01:34,11795
gen9metronomebattle-1500.txt,02-Dec-2024,01:34,60084
gen9metronomebattle-1500.txt.gz,02-Dec-2024,01:34,13469
gen9metronomebattle-1630.txt,02-Dec-2024,01:34,60084
gen9metronomebattle-1630.txt.gz,02-Dec-2024,01:34,13141
gen9metronomebattle-1760.txt,02-Dec-2024,01:34,60084
gen9metronomebattle-1760.txt.gz,02-Dec-2024,01:34,13007
gen9mixandmega-0.txt,02-Dec-2024,01:34,48432
gen9mixandmega-0.txt.gz,02-Dec-2024,01:34,10220
gen9mixandmega-1500.txt,02-Dec-2024,01:34,48434
gen9mixandmega-1500.txt.gz,02-Dec-2024,01:34,11808
gen9mixandmega-1630.txt,02-Dec-2024,01:34,48434
gen9mixandmega-1630.txt.gz,02-Dec-2024,01:34,11729
gen9mixandmega-1760.txt,02-Dec-2024,01:34,48432
gen9mixandmega-1760.txt.gz,02-Dec-2024,01:34,11420
gen9monotype-0.txt,02-Dec-2024,01:34,51221
gen9monotype-0.txt.gz,02-Dec-2024,01:34,13031
gen9monotype-1500.txt,02-Dec-2024,01:34,51222
gen9monotype-1500.txt.gz,02-Dec-2024,01:34,13780
gen9monotype-1630.txt,02-Dec-2024,01:34,51223
gen9monotype-1630.txt.gz,02-Dec-2024,01:34,13600
gen9monotype-1760.txt,02-Dec-2024,01:34,51223
gen9monotype-1760.txt.gz,02-Dec-2024,01:34,13558
gen9nationaldex-0.txt,02-Dec-2024,01:34,91892
gen9nationaldex-0.txt.gz,02-Dec-2024,01:34,22151
gen9nationaldex-1500.txt,02-Dec-2024,01:34,91894
gen9nationaldex-1500.txt.gz,02-Dec-2024,01:34,23377
gen9nationaldex-1630.txt,02-Dec-2024,01:33,91894
gen9nationaldex-1630.txt.gz,02-Dec-2024,01:34,23164
gen9nationaldex-1760.txt,02-Dec-2024,01:34,91894
gen9nationaldex-1760.txt.gz,02-Dec-2024,01:34,22933
gen9nationaldex35pokes-0.txt,02-Dec-2024,01:34,2584
gen9nationaldex35pokes-0.txt.gz,02-Dec-2024,01:34,683
gen9nationaldex35pokes-1500.txt,02-Dec-2024,01:34,2586
gen9nationaldex35pokes-1500.txt.gz,02-Dec-2024,01:34,819
gen9nationaldex35pokes-1630.txt,02-Dec-2024,01:34,2586
gen9nationaldex35pokes-1630.txt.gz,02-Dec-2024,01:34,806
gen9nationaldex35pokes-1760.txt,02-Dec-2024,01:34,2586
gen9nationaldex35pokes-1760.txt.gz,02-Dec-2024,01:34,794
gen9nationaldexdoubles-0.txt,02-Dec-2024,01:34,78606
gen9nationaldexdoubles-0.txt.gz,02-Dec-2024,01:34,18374
gen9nationaldexdoubles-1500.txt,02-Dec-2024,01:34,78608
gen9nationaldexdoubles-1500.txt.gz,02-Dec-2024,01:34,19877
gen9nationaldexdoubles-1630.txt,02-Dec-2024,01:34,78608
gen9nationaldexdoubles-1630.txt.gz,02-Dec-2024,01:34,19666
gen9nationaldexdoubles-1760.txt,02-Dec-2024,01:34,78608
gen9nationaldexdoubles-1760.txt.gz,02-Dec-2024,01:34,19232
gen9nationaldexmonotype-0.txt,02-Dec-2024,01:34,63109
gen9nationaldexmonotype-0.txt.gz,02-Dec-2024,01:34,14948
gen9nationaldexmonotype-1500.txt,02-Dec-2024,01:34,63111
gen9nationaldexmonotype-1500.txt.gz,02-Dec-2024,01:34,16392
gen9nationaldexmonotype-1630.txt,02-Dec-2024,01:34,63111
gen9nationaldexmonotype-1630.txt.gz,02-Dec-2024,01:34,16177
gen9nationaldexmonotype-1760.txt,02-Dec-2024,01:34,63111
gen9nationaldexmonotype-1760.txt.gz,02-Dec-2024,01:34,15940
gen9nationaldexstabmons-0.txt,02-Dec-2024,01:34,44328
gen9nationaldexstabmons-0.txt.gz,02-Dec-2024,01:34,8596
gen9nationaldexstabmons-1500.txt,02-Dec-2024,01:34,44330
gen9nationaldexstabmons-1500.txt.gz,02-Dec-2024,01:34,10232
gen9nationaldexstabmons-1630.txt,02-Dec-2024,01:34,44330
gen9nationaldexstabmons-1630.txt.gz,02-Dec-2024,01:34,10006
gen9nationaldexstabmons-1760.txt,02-Dec-2024,01:34,44330
gen9nationaldexstabmons-1760.txt.gz,02-Dec-2024,01:34,9799
gen9nationaldexubers-0.txt,02-Dec-2024,01:34,94846
gen9nationaldexubers-0.txt.gz,02-Dec-2024,01:34,22117
gen9nationaldexubers-1500.txt,02-Dec-2024,01:34,94848
gen9nationaldexubers-1500.txt.gz,02-Dec-2024,01:34,23920
gen9nationaldexubers-1630.txt,02-Dec-2024,01:34,94848
gen9nationaldexubers-1630.txt.gz,02-Dec-2024,01:34,23394
gen9nationaldexubers-1760.txt,02-Dec-2024,01:34,94848
gen9nationaldexubers-1760.txt.gz,02-Dec-2024,01:34,23022
gen9nationaldexuu-0.txt,02-Dec-2024,01:34,54577
gen9nationaldexuu-0.txt.gz,02-Dec-2024,01:34,10985
gen9nationaldexuu-1500.txt,02-Dec-2024,01:34,54579
gen9nationaldexuu-1500.txt.gz,02-Dec-2024,01:34,12987
gen9nationaldexuu-1630.txt,02-Dec-2024,01:34,54579
gen9nationaldexuu-1630.txt.gz,02-Dec-2024,01:34,12739
gen9nationaldexuu-1760.txt,02-Dec-2024,01:34,54578
gen9nationaldexuu-1760.txt.gz,02-Dec-2024,01:34,12458
gen9nu-0.txt,02-Dec-2024,01:34,33176
gen9nu-0.txt.gz,02-Dec-2024,01:34,8314
gen9nu-1500.txt,02-Dec-2024,01:34,33178
gen9nu-1500.txt.gz,02-Dec-2024,01:34,8888
gen9nu-1630.txt,02-Dec-2024,01:34,33178
gen9nu-1630.txt.gz,02-Dec-2024,01:34,8780
gen9nu-1760.txt,02-Dec-2024,01:34,33178
gen9nu-1760.txt.gz,02-Dec-2024,01:34,8712
gen9ou-0.txt,02-Dec-2024,01:34,62534
gen9ou-0.txt.gz,02-Dec-2024,01:34,15589
gen9ou-1500.txt,02-Dec-2024,01:34,62536
gen9ou-1500.txt.gz,02-Dec-2024,01:34,16334
gen9ou-1695.txt,02-Dec-2024,01:33,62536
gen9ou-1695.txt.gz,02-Dec-2024,01:34,16079
gen9ou-1825.txt,02-Dec-2024,01:34,62536
gen9ou-1825.txt.gz,02-Dec-2024,01:34,15931
gen9partnersincrime-0.txt,02-Dec-2024,01:34,37849
gen9partnersincrime-0.txt.gz,02-Dec-2024,01:34,8444
gen9partnersincrime-1500.txt,02-Dec-2024,01:34,37851
gen9partnersincrime-1500.txt.gz,02-Dec-2024,01:34,9606
gen9partnersincrime-1630.txt,02-Dec-2024,01:34,37851
gen9partnersincrime-1630.txt.gz,02-Dec-2024,01:34,9542
gen9partnersincrime-1760.txt,02-Dec-2024,01:34,37851
gen9partnersincrime-1760.txt.gz,02-Dec-2024,01:34,9399
gen9passiveaggressive-0.txt,02-Dec-2024,01:34,34734
gen9passiveaggressive-0.txt.gz,02-Dec-2024,01:34,7403
gen9passiveaggressive-1500.txt,02-Dec-2024,01:34,34736
gen9passiveaggressive-1500.txt.gz,02-Dec-2024,01:34,8492
gen9passiveaggressive-1630.txt,02-Dec-2024,01:34,34736
gen9passiveaggressive-1630.txt.gz,02-Dec-2024,01:34,8376
gen9passiveaggressive-1760.txt,02-Dec-2024,01:34,34736
gen9passiveaggressive-1760.txt.gz,02-Dec-2024,01:34,8288
gen9pu-0.txt,02-Dec-2024,01:34,35800
gen9pu-0.txt.gz,02-Dec-2024,01:34,8722
gen9pu-1500.txt,02-Dec-2024,01:34,35802
gen9pu-1500.txt.gz,02-Dec-2024,01:34,9408
gen9pu-1630.txt,02-Dec-2024,01:34,35801
gen9pu-1630.txt.gz,02-Dec-2024,01:34,9284
gen9pu-1760.txt,02-Dec-2024,01:34,35802
gen9pu-1760.txt.gz,02-Dec-2024,01:34,9142
gen9ru-0.txt,02-Dec-2024,01:34,39080
gen9ru-0.txt.gz,02-Dec-2024,01:34,9688
gen9ru-1500.txt,02-Dec-2024,01:34,39082
gen9ru-1500.txt.gz,02-Dec-2024,01:34,10360
gen9ru-1630.txt,02-Dec-2024,01:34,39082
gen9ru-1630.txt.gz,02-Dec-2024,01:34,10250
gen9ru-1760.txt,02-Dec-2024,01:34,39082
gen9ru-1760.txt.gz,02-Dec-2024,01:34,10127
gen9sharedpower-0.txt,02-Dec-2024,01:34,42035
gen9sharedpower-0.txt.gz,02-Dec-2024,01:34,9816
gen9sharedpower-1500.txt,02-Dec-2024,01:34,42037
gen9sharedpower-1500.txt.gz,02-Dec-2024,01:34,10926
gen9sharedpower-1630.txt,02-Dec-2024,01:34,42037
gen9sharedpower-1630.txt.gz,02-Dec-2024,01:34,10789
gen9sharedpower-1760.txt,02-Dec-2024,01:34,42037
gen9sharedpower-1760.txt.gz,02-Dec-2024,01:34,10553
gen9stabmons-0.txt,02-Dec-2024,01:34,33750
gen9stabmons-0.txt.gz,02-Dec-2024,01:34,7209
gen9stabmons-1500.txt,02-Dec-2024,01:34,33752
gen9stabmons-1500.txt.gz,02-Dec-2024,01:34,8483
gen9stabmons-1630.txt,02-Dec-2024,01:34,33751
gen9stabmons-1630.txt.gz,02-Dec-2024,01:34,8252
gen9stabmons-1760.txt,02-Dec-2024,01:34,33752
gen9stabmons-1760.txt.gz,02-Dec-2024,01:34,8068
gen9teamstarchallenge-0.txt,02-Dec-2024,01:34,2508
gen9teamstarchallenge-0.txt.gz,02-Dec-2024,01:34,944
gen9teamstarchallenge-1500.txt,02-Dec-2024,01:34,2510
