File/Folder,Date,Time,Size
gen1moderngen1-0.txt,01-Mar-2024,16:04,15377
gen1moderngen1-1500.txt,01-Mar-2024,16:04,15379
gen1moderngen1-1630.txt,01-Mar-2024,16:04,15379
gen1moderngen1-1760.txt,01-Mar-2024,16:04,15379
gen1nu-0.txt,01-Mar-2024,16:04,7342
gen1nu-1500.txt,01-Mar-2024,16:04,7344
gen1nu-1630.txt,01-Mar-2024,16:04,7344
gen1nu-1760.txt,01-Mar-2024,16:04,7344
gen1ou-0.txt,01-Mar-2024,16:04,11935
gen1ou-1500.txt,01-Mar-2024,16:04,11937
gen1ou-1630.txt,01-Mar-2024,16:04,11937
gen1ou-1760.txt,01-Mar-2024,16:04,11936
gen2ou-0.txt,01-Mar-2024,16:04,15789
gen2ou-1500.txt,01-Mar-2024,16:04,15791
gen2ou-1630.txt,01-Mar-2024,16:04,15791
gen2ou-1760.txt,01-Mar-2024,16:04,15791
gen2uu-0.txt,01-Mar-2024,16:04,1277
gen2uu-1500.txt,01-Mar-2024,16:04,1277
gen2uu-1630.txt,01-Mar-2024,16:04,1276
gen2uu-1760.txt,01-Mar-2024,16:04,1276
gen3lc-0.txt,01-Mar-2024,16:04,9064
gen3lc-1500.txt,01-Mar-2024,16:04,9066
gen3lc-1630.txt,01-Mar-2024,16:04,9066
gen3lc-1760.txt,01-Mar-2024,16:04,9066
gen3ou-0.txt,01-Mar-2024,16:04,26122
gen3ou-1500.txt,01-Mar-2024,16:04,26124
gen3ou-1630.txt,01-Mar-2024,16:04,26124
gen3ou-1760.txt,01-Mar-2024,16:04,26124
gen3ru-0.txt,01-Mar-2024,16:04,2912
gen3ru-1500.txt,01-Mar-2024,16:04,2914
gen3ru-1630.txt,01-Mar-2024,16:04,2914
gen3ru-1760.txt,01-Mar-2024,16:04,2914
gen3uu-0.txt,01-Mar-2024,16:04,16034
gen3uu-1500.txt,01-Mar-2024,16:04,16036
gen3uu-1630.txt,01-Mar-2024,16:04,16036
gen3uu-1760.txt,01-Mar-2024,16:04,16036
gen4farceusubers-0.txt,01-Mar-2024,16:04,22266
gen4farceusubers-1500.txt,01-Mar-2024,16:04,22268
gen4farceusubers-1630.txt,01-Mar-2024,16:04,22268
gen4farceusubers-1760.txt,01-Mar-2024,16:04,22268
gen4ou-0.txt,01-Mar-2024,16:04,29811
gen4ou-1500.txt,01-Mar-2024,16:04,29813
gen4ou-1630.txt,01-Mar-2024,16:04,29813
gen4ou-1760.txt,01-Mar-2024,16:04,29813
gen5ou-0.txt,01-Mar-2024,16:04,40963
gen5ou-1500.txt,01-Mar-2024,16:04,40965
gen5ou-1630.txt,01-Mar-2024,16:04,40964
gen5ou-1760.txt,01-Mar-2024,16:04,40965
gen6doublesou-0.txt,01-Mar-2024,16:04,36370
gen6doublesou-1500.txt,01-Mar-2024,16:04,36372
gen6doublesou-1630.txt,01-Mar-2024,16:04,36372
gen6doublesou-1760.txt,01-Mar-2024,16:04,36372
gen6ou-0.txt,01-Mar-2024,16:04,49491
gen6ou-1500.txt,01-Mar-2024,16:04,49493
gen6ou-1630.txt,01-Mar-2024,16:04,49493
gen6ou-1760.txt,01-Mar-2024,16:04,49493
gen7doublesou-0.txt,01-Mar-2024,16:04,49409
gen7doublesou-1500.txt,01-Mar-2024,16:04,49411
gen7doublesou-1630.txt,01-Mar-2024,16:04,49410
gen7doublesou-1760.txt,01-Mar-2024,16:04,49411
gen7ou-0.txt,01-Mar-2024,16:04,64501
gen7ou-1500.txt,01-Mar-2024,16:04,64503
gen7ou-1630.txt,01-Mar-2024,16:04,64503
gen7ou-1760.txt,01-Mar-2024,16:04,64503
gen7purehackmons-0.txt,01-Mar-2024,16:04,67125
gen7purehackmons-1500.txt,01-Mar-2024,16:04,67127
gen7purehackmons-1630.txt,01-Mar-2024,16:04,67127
gen7purehackmons-1760.txt,01-Mar-2024,16:04,67127
gen8doublesou-0.txt,01-Mar-2024,16:04,38586
gen8doublesou-1500.txt,01-Mar-2024,16:04,38588
gen8doublesou-1630.txt,01-Mar-2024,16:04,38588
gen8doublesou-1760.txt,01-Mar-2024,16:04,38588
gen8nationaldex-0.txt,01-Mar-2024,16:04,62285
gen8nationaldex-1500.txt,01-Mar-2024,16:04,62287
gen8nationaldex-1630.txt,01-Mar-2024,16:04,62287
gen8nationaldex-1760.txt,01-Mar-2024,16:04,62287
gen8ou-0.txt,01-Mar-2024,16:04,46869
gen8ou-1500.txt,01-Mar-2024,16:04,46870
gen8ou-1630.txt,01-Mar-2024,16:04,46871
gen8ou-1760.txt,01-Mar-2024,16:04,46871
gen8ubers-0.txt,01-Mar-2024,16:04,10460
gen8ubers-1500.txt,01-Mar-2024,16:04,10461
gen8ubers-1630.txt,01-Mar-2024,16:04,10462
gen8ubers-1760.txt,01-Mar-2024,16:04,10462
gen91v1-0.txt,01-Mar-2024,16:04,51303
gen91v1-1500.txt,01-Mar-2024,16:04,51304
gen91v1-1630.txt,01-Mar-2024,16:04,51304
gen91v1-1760.txt,01-Mar-2024,16:04,51304
gen92v2doubles-0.txt,01-Mar-2024,16:04,41129
gen92v2doubles-1500.txt,01-Mar-2024,16:04,41130
gen92v2doubles-1630.txt,01-Mar-2024,16:04,41130
gen92v2doubles-1760.txt,01-Mar-2024,16:04,41131
gen9almostanyability-0.txt,01-Mar-2024,16:04,47938
gen9almostanyability-1500.txt,01-Mar-2024,16:04,47940
gen9almostanyability-1630.txt,01-Mar-2024,16:04,47940
gen9almostanyability-1760.txt,01-Mar-2024,16:04,47940
gen9anythinggoes-0.txt,01-Mar-2024,16:04,68524
gen9anythinggoes-1500.txt,01-Mar-2024,16:04,68526
gen9anythinggoes-1630.txt,01-Mar-2024,16:04,68526
gen9anythinggoes-1760.txt,01-Mar-2024,16:04,68526
gen9balancedhackmons-0.txt,01-Mar-2024,16:04,76475
gen9balancedhackmons-1500.txt,01-Mar-2024,16:04,76477
gen9balancedhackmons-1630.txt,01-Mar-2024,16:04,76477
gen9balancedhackmons-1760.txt,01-Mar-2024,16:04,76476
gen9bssregf-0.txt,01-Mar-2024,16:04,44906
gen9bssregf-1500.txt,01-Mar-2024,16:04,44908
gen9bssregf-1630.txt,01-Mar-2024,16:04,44908
gen9bssregf-1760.txt,01-Mar-2024,16:04,44908
gen9cap-0.txt,01-Mar-2024,16:04,31861
gen9cap-1500.txt,01-Mar-2024,16:04,31863
gen9cap-1630.txt,01-Mar-2024,16:04,31863
gen9cap-1760.txt,01-Mar-2024,16:04,31863
gen9doublesou-0.txt,01-Mar-2024,16:04,60649
gen9doublesou-1500.txt,01-Mar-2024,16:04,60650
gen9doublesou-1695.txt,01-Mar-2024,16:04,60651
gen9doublesou-1825.txt,01-Mar-2024,16:04,60651
gen9doublesubers-0.txt,01-Mar-2024,16:04,59011
gen9doublesubers-1500.txt,01-Mar-2024,16:04,59013
gen9doublesubers-1630.txt,01-Mar-2024,16:04,59012
gen9doublesubers-1760.txt,01-Mar-2024,16:04,59012
gen9doublesuu-0.txt,01-Mar-2024,16:04,46297
gen9doublesuu-1500.txt,01-Mar-2024,16:04,46298
gen9doublesuu-1630.txt,01-Mar-2024,16:04,46299
gen9doublesuu-1760.txt,01-Mar-2024,16:04,46298
gen9fortemons-0.txt,01-Mar-2024,16:04,19807
gen9fortemons-1500.txt,01-Mar-2024,16:04,19809
gen9fortemons-1630.txt,01-Mar-2024,16:04,19809
gen9fortemons-1760.txt,01-Mar-2024,16:04,19808
gen9franticfusions-0.txt,01-Mar-2024,16:04,42605
gen9franticfusions-1500.txt,01-Mar-2024,16:04,42607
gen9franticfusions-1630.txt,01-Mar-2024,16:04,42607
gen9franticfusions-1760.txt,01-Mar-2024,16:04,42607
gen9godlygift-0.txt,01-Mar-2024,16:04,43592
gen9godlygift-1500.txt,01-Mar-2024,16:04,43594
gen9godlygift-1630.txt,01-Mar-2024,16:04,43594
gen9godlygift-1760.txt,01-Mar-2024,16:04,43594
gen9inheritance-0.txt,01-Mar-2024,16:04,22270
gen9inheritance-1500.txt,01-Mar-2024,16:04,22272
gen9inheritance-1630.txt,01-Mar-2024,16:04,22272
gen9inheritance-1760.txt,01-Mar-2024,16:04,22272
gen9lc-0.txt,01-Mar-2024,16:04,19151
gen9lc-1500.txt,01-Mar-2024,16:04,19153
gen9lc-1630.txt,01-Mar-2024,16:04,19153
gen9lc-1760.txt,01-Mar-2024,16:04,19153
gen9metronomebattle-0.txt,01-Mar-2024,16:04,65823
gen9metronomebattle-1500.txt,01-Mar-2024,16:04,65824
gen9metronomebattle-1630.txt,01-Mar-2024,16:04,65825
gen9metronomebattle-1760.txt,01-Mar-2024,16:04,65825
gen9mixandmega-0.txt,01-Mar-2024,16:04,45808
gen9mixandmega-1500.txt,01-Mar-2024,16:04,45810
gen9mixandmega-1630.txt,01-Mar-2024,16:04,45810
gen9mixandmega-1760.txt,01-Mar-2024,16:04,45810
gen9monotype-0.txt,01-Mar-2024,16:04,51057
gen9monotype-1500.txt,01-Mar-2024,16:04,51059
gen9monotype-1630.txt,01-Mar-2024,16:04,51059
gen9monotype-1760.txt,01-Mar-2024,16:04,51059
gen9nationaldex-0.txt,01-Mar-2024,16:04,91646
gen9nationaldex-1500.txt,01-Mar-2024,16:04,91648
gen9nationaldex-1630.txt,01-Mar-2024,16:04,91648
gen9nationaldex-1760.txt,01-Mar-2024,16:04,91648
gen9nationaldexdoubles-0.txt,01-Mar-2024,16:04,80330
gen9nationaldexdoubles-1500.txt,01-Mar-2024,16:04,80332
gen9nationaldexdoubles-1630.txt,01-Mar-2024,16:04,80332
gen9nationaldexdoubles-1760.txt,01-Mar-2024,16:04,80331
gen9nationaldexmonotype-0.txt,01-Mar-2024,16:04,65649
gen9nationaldexmonotype-1500.txt,01-Mar-2024,16:04,65651
gen9nationaldexmonotype-1630.txt,01-Mar-2024,16:04,65651
gen9nationaldexmonotype-1760.txt,01-Mar-2024,16:04,65651
gen9nationaldexru-0.txt,01-Mar-2024,16:04,54576
gen9nationaldexru-1500.txt,01-Mar-2024,16:04,54578
gen9nationaldexru-1630.txt,01-Mar-2024,16:04,54578
gen9nationaldexru-1760.txt,01-Mar-2024,16:04,54578
gen9nationaldexubers-0.txt,01-Mar-2024,16:04,97880
gen9nationaldexubers-1500.txt,01-Mar-2024,16:04,97882
gen9nationaldexubers-1630.txt,01-Mar-2024,16:04,97882
gen9nationaldexubers-1760.txt,01-Mar-2024,16:04,97882
gen9nationaldexuu-0.txt,01-Mar-2024,16:04,57610
gen9nationaldexuu-1500.txt,01-Mar-2024,16:04,57612
gen9nationaldexuu-1630.txt,01-Mar-2024,16:04,57612
gen9nationaldexuu-1760.txt,01-Mar-2024,16:04,57612
gen9nfe-0.txt,01-Mar-2024,16:04,11113
gen9nfe-1500.txt,01-Mar-2024,16:04,11115
gen9nfe-1630.txt,01-Mar-2024,16:04,11115
gen9nfe-1760.txt,01-Mar-2024,16:04,11114
gen9nu-0.txt,01-Mar-2024,16:04,33012
gen9nu-1500.txt,01-Mar-2024,16:04,33014
gen9nu-1630.txt,01-Mar-2024,16:04,33013
gen9nu-1760.txt,01-Mar-2024,16:04,33014
gen9ou-0.txt,01-Mar-2024,16:04,63027
gen9ou-1500.txt,01-Mar-2024,16:04,63029
gen9ou-1695.txt,01-Mar-2024,16:04,63029
gen9ou-1825.txt,01-Mar-2024,16:04,63029
gen9partnersincrime-0.txt,01-Mar-2024,16:04,33092
gen9partnersincrime-1500.txt,01-Mar-2024,16:04,33094
gen9partnersincrime-1630.txt,01-Mar-2024,16:04,33094
gen9partnersincrime-1760.txt,01-Mar-2024,16:04,33094
gen9pu-0.txt,01-Mar-2024,16:04,34324
gen9pu-1500.txt,01-Mar-2024,16:04,34326
gen9pu-1630.txt,01-Mar-2024,16:04,34326
gen9pu-1760.txt,01-Mar-2024,16:04,34326
gen9reevolution-0.txt,01-Mar-2024,16:04,44576
gen9reevolution-1500.txt,01-Mar-2024,16:04,44578
gen9reevolution-1630.txt,01-Mar-2024,16:04,44578
gen9reevolution-1760.txt,01-Mar-2024,16:04,44578
gen9ru-0.txt,01-Mar-2024,16:04,41869
gen9ru-1500.txt,01-Mar-2024,16:04,41871
gen9ru-1630.txt,01-Mar-2024,16:04,41871
gen9ru-1760.txt,01-Mar-2024,16:04,41871
gen9sharedpower-0.txt,01-Mar-2024,16:04,40967
gen9sharedpower-1500.txt,01-Mar-2024,16:04,40968
gen9sharedpower-1630.txt,01-Mar-2024,16:04,40969
gen9sharedpower-1760.txt,01-Mar-2024,16:04,40969
gen9sharingiscaring-0.txt,01-Mar-2024,16:04,3485
gen9sharingiscaring-1500.txt,01-Mar-2024,16:04,3486
gen9sharingiscaring-1630.txt,01-Mar-2024,16:04,3488
gen9sharingiscaring-1760.txt,01-Mar-2024,16:04,3485
gen9stabmons-0.txt,01-Mar-2024,16:04,35554
gen9stabmons-1500.txt,01-Mar-2024,16:04,35556
gen9stabmons-1630.txt,01-Mar-2024,16:04,35556
gen9stabmons-1760.txt,01-Mar-2024,16:04,35556
gen9ubers-0.txt,01-Mar-2024,16:04,65982
gen9ubers-1500.txt,01-Mar-2024,16:04,65984
gen9ubers-1630.txt,01-Mar-2024,16:04,65984
gen9ubers-1760.txt,01-Mar-2024,16:04,65984
gen9ubersuu-0.txt,01-Mar-2024,16:04,33259
gen9ubersuu-1500.txt,01-Mar-2024,16:04,33260
gen9ubersuu-1630.txt,01-Mar-2024,16:04,33261
gen9ubersuu-1760.txt,01-Mar-2024,16:04,33261
gen9uu-0.txt,01-Mar-2024,16:04,48676
gen9uu-1500.txt,01-Mar-2024,16:04,48678
gen9uu-1630.txt,01-Mar-2024,16:04,48678
gen9uu-1760.txt,01-Mar-2024,16:04,48678
gen9vaporemons-0.txt,01-Mar-2024,16:04,12919
gen9vaporemons-1500.txt,01-Mar-2024,16:04,12921
gen9vaporemons-1630.txt,01-Mar-2024,16:04,12921
gen9vaporemons-1760.txt,01-Mar-2024,16:04,12921
gen9vgc2024regf-0.txt,01-Mar-2024,16:04,57455
gen9vgc2024regf-1500.txt,01-Mar-2024,16:04,57457
gen9vgc2024regf-1630.txt,01-Mar-2024,16:04,57457
gen9vgc2024regf-1760.txt,01-Mar-2024,16:04,57457
gen9vgc2024regfbo3-0.txt,01-Mar-2024,16:04,44333
gen9vgc2024regfbo3-1500.txt,01-Mar-2024,16:04,44335
gen9vgc2024regfbo3-1630.txt,01-Mar-2024,16:04,44335
gen9vgc2024regfbo3-1760.txt,01-Mar-2024,16:04,44335
gen9zu-0.txt,01-Mar-2024,16:04,25385
gen9zu-1500.txt,01-Mar-2024,16:04,25387
gen9zu-1630.txt,01-Mar-2024,16:04,25387
gen9zu-1760.txt,01-Mar-2024,16:04,25387
