File/Folder,Date,Time,Size
gen1moderngen1-0.txt,01-Apr-2024,16:21,13573
gen1moderngen1-1500.txt,01-Apr-2024,16:21,13575
gen1moderngen1-1630.txt,01-Apr-2024,16:21,13575
gen1moderngen1-1760.txt,01-Apr-2024,16:21,13575
gen1nu-0.txt,01-Apr-2024,16:21,1601
gen1nu-1500.txt,01-Apr-2024,16:21,1603
gen1nu-1630.txt,01-Apr-2024,16:21,1602
gen1nu-1760.txt,01-Apr-2024,16:21,1600
gen1ou-0.txt,01-Apr-2024,16:21,12017
gen1ou-1500.txt,01-Apr-2024,16:21,12019
gen1ou-1630.txt,01-Apr-2024,16:21,12019
gen1ou-1760.txt,01-Apr-2024,16:21,12019
gen2ou-0.txt,01-Apr-2024,16:21,16363
gen2ou-1500.txt,01-Apr-2024,16:21,16365
gen2ou-1630.txt,01-Apr-2024,16:21,16365
gen2ou-1760.txt,01-Apr-2024,16:21,16365
gen3lc-0.txt,01-Apr-2024,16:21,5946
gen3lc-1500.txt,01-Apr-2024,16:21,5948
gen3lc-1630.txt,01-Apr-2024,16:21,5947
gen3lc-1760.txt,01-Apr-2024,16:21,5948
gen3ou-0.txt,01-Apr-2024,16:21,25056
gen3ou-1500.txt,01-Apr-2024,16:21,25058
gen3ou-1630.txt,01-Apr-2024,16:21,25058
gen3ou-1760.txt,01-Apr-2024,16:21,25058
gen3uu-0.txt,01-Apr-2024,16:21,4634
gen3uu-1500.txt,01-Apr-2024,16:21,4636
gen3uu-1630.txt,01-Apr-2024,16:21,4635
gen3uu-1760.txt,01-Apr-2024,16:21,4636
gen4farceusubers-0.txt,01-Apr-2024,16:21,4060
gen4farceusubers-1500.txt,01-Apr-2024,16:21,4062
gen4farceusubers-1630.txt,01-Apr-2024,16:21,4062
gen4farceusubers-1760.txt,01-Apr-2024,16:21,4062
gen4ou-0.txt,01-Apr-2024,16:21,30385
gen4ou-1500.txt,01-Apr-2024,16:21,30387
gen4ou-1630.txt,01-Apr-2024,16:21,30387
gen4ou-1760.txt,01-Apr-2024,16:21,30387
gen4uu-0.txt,01-Apr-2024,16:21,20298
gen4uu-1500.txt,01-Apr-2024,16:21,20300
gen4uu-1630.txt,01-Apr-2024,16:21,20300
gen4uu-1760.txt,01-Apr-2024,16:21,20300
gen5doublesou-0.txt,01-Apr-2024,16:21,28416
gen5doublesou-1500.txt,01-Apr-2024,16:21,28418
gen5doublesou-1630.txt,01-Apr-2024,16:21,28418
gen5doublesou-1760.txt,01-Apr-2024,16:21,28418
gen5ou-0.txt,01-Apr-2024,16:21,38339
gen5ou-1500.txt,01-Apr-2024,16:21,38341
gen5ou-1630.txt,01-Apr-2024,16:21,38341
gen5ou-1760.txt,01-Apr-2024,16:21,38341
gen5ru-0.txt,01-Apr-2024,16:21,23742
gen5ru-1500.txt,01-Apr-2024,16:21,23744
gen5ru-1630.txt,01-Apr-2024,16:21,23743
gen5ru-1760.txt,01-Apr-2024,16:21,23744
gen6doublesou-0.txt,01-Apr-2024,16:21,37846
gen6doublesou-1500.txt,01-Apr-2024,16:21,37848
gen6doublesou-1630.txt,01-Apr-2024,16:21,37848
gen6doublesou-1760.txt,01-Apr-2024,16:21,37848
gen6ou-0.txt,01-Apr-2024,16:21,48753
gen6ou-1500.txt,01-Apr-2024,16:21,48755
gen6ou-1630.txt,01-Apr-2024,16:21,48755
gen6ou-1760.txt,01-Apr-2024,16:21,48755
gen7doublesou-0.txt,01-Apr-2024,16:21,52197
gen7doublesou-1500.txt,01-Apr-2024,16:21,52199
gen7doublesou-1630.txt,01-Apr-2024,16:21,52199
gen7doublesou-1760.txt,01-Apr-2024,16:21,52199
gen7ou-0.txt,01-Apr-2024,16:21,62449
gen7ou-1500.txt,01-Apr-2024,16:21,62451
gen7ou-1630.txt,01-Apr-2024,16:21,62451
