File/Folder,Date,Time,Size
gen3zu-1760.txt.gz,01-Aug-2024,13:07,3809
gen4lc-0.txt,01-Aug-2024,13:07,4552
gen4lc-0.txt.gz,01-Aug-2024,13:07,965
gen4lc-1500.txt,01-Aug-2024,13:07,4554
gen4lc-1500.txt.gz,01-Aug-2024,13:07,1188
gen4lc-1630.txt,01-Aug-2024,13:07,4553
gen4lc-1630.txt.gz,01-Aug-2024,13:07,1173
gen4lc-1760.txt,01-Aug-2024,13:07,4554
gen4lc-1760.txt.gz,01-Aug-2024,13:07,1128
gen4ou-0.txt,01-Aug-2024,13:07,28663
gen4ou-0.txt.gz,01-Aug-2024,13:07,7237
gen4ou-1500.txt,01-Aug-2024,13:07,28665
gen4ou-1500.txt.gz,01-Aug-2024,13:07,7639
gen4ou-1630.txt,01-Aug-2024,13:07,28665
gen4ou-1630.txt.gz,01-Aug-2024,13:07,7525
gen4ou-1760.txt,01-Aug-2024,13:07,28664
gen4ou-1760.txt.gz,01-Aug-2024,13:07,7393
gen5bw1ou-0.txt,01-Aug-2024,13:07,26694
gen5bw1ou-0.txt.gz,01-Aug-2024,13:07,5546
gen5bw1ou-1500.txt,01-Aug-2024,13:07,26696
gen5bw1ou-1500.txt.gz,01-Aug-2024,13:07,6429
gen5bw1ou-1630.txt,01-Aug-2024,13:07,26696
gen5bw1ou-1630.txt.gz,01-Aug-2024,13:07,6178
gen5bw1ou-1760.txt,01-Aug-2024,13:07,26696
gen5bw1ou-1760.txt.gz,01-Aug-2024,13:07,6121
gen5ou-0.txt,01-Aug-2024,13:07,41373
gen5ou-0.txt.gz,01-Aug-2024,13:07,9542
gen5ou-1500.txt,01-Aug-2024,13:07,41375
gen5ou-1500.txt.gz,01-Aug-2024,13:07,10393
gen5ou-1630.txt,01-Aug-2024,13:07,41375
gen5ou-1630.txt.gz,01-Aug-2024,13:07,10074
gen5ou-1760.txt,01-Aug-2024,13:07,41375
gen5ou-1760.txt.gz,01-Aug-2024,13:07,9926
gen6doublesou-0.txt,01-Aug-2024,13:07,36370
gen6doublesou-0.txt.gz,01-Aug-2024,13:07,7053
gen6doublesou-1500.txt,01-Aug-2024,13:07,36372
gen6doublesou-1500.txt.gz,01-Aug-2024,13:07,8356
gen6doublesou-1630.txt,01-Aug-2024,13:07,36372
gen6doublesou-1630.txt.gz,01-Aug-2024,13:07,8050
gen6doublesou-1760.txt,01-Aug-2024,13:07,36372
gen6doublesou-1760.txt.gz,01-Aug-2024,13:07,7869
gen6ou-0.txt,01-Aug-2024,13:07,47031
gen6ou-0.txt.gz,01-Aug-2024,13:07,11022
gen6ou-1500.txt,01-Aug-2024,13:07,47033
gen6ou-1500.txt.gz,01-Aug-2024,13:07,11913
gen6ou-1630.txt,01-Aug-2024,13:07,47033
gen6ou-1630.txt.gz,01-Aug-2024,13:07,11672
gen6ou-1760.txt,01-Aug-2024,13:07,47033
gen6ou-1760.txt.gz,01-Aug-2024,13:07,11504
gen7doublesou-0.txt,01-Aug-2024,13:07,49737
gen7doublesou-0.txt.gz,01-Aug-2024,13:07,8709
gen7doublesou-1500.txt,01-Aug-2024,13:07,49739
gen7doublesou-1500.txt.gz,01-Aug-2024,13:07,10539
gen7doublesou-1630.txt,01-Aug-2024,13:07,49739
gen7doublesou-1630.txt.gz,01-Aug-2024,13:07,10203
gen7doublesou-1760.txt,01-Aug-2024,13:07,49739
gen7doublesou-1760.txt.gz,01-Aug-2024,13:07,9952
gen7ou-0.txt,01-Aug-2024,13:07,62777
gen7ou-0.txt.gz,01-Aug-2024,13:07,14783
gen7ou-1500.txt,01-Aug-2024,13:07,62779
gen7ou-1500.txt.gz,01-Aug-2024,13:07,15798
gen7ou-1630.txt,01-Aug-2024,13:07,62779
gen7ou-1630.txt.gz,01-Aug-2024,13:07,15518
gen7ou-1760.txt,01-Aug-2024,13:07,62779
gen7ou-1760.txt.gz,01-Aug-2024,13:07,15265
gen7purehackmons-0.txt,01-Aug-2024,13:07,66715
gen7purehackmons-0.txt.gz,01-Aug-2024,13:07,13409
gen7purehackmons-1500.txt,01-Aug-2024,13:07,66716
gen7purehackmons-1500.txt.gz,01-Aug-2024,13:07,15224
gen7purehackmons-1630.txt,01-Aug-2024,13:07,66717
gen7purehackmons-1630.txt.gz,01-Aug-2024,13:07,14812
gen7purehackmons-1760.txt,01-Aug-2024,13:07,66717
gen7purehackmons-1760.txt.gz,01-Aug-2024,13:07,14457
gen7uu-0.txt,01-Aug-2024,13:07,10456
gen7uu-0.txt.gz,01-Aug-2024,13:07,1939
gen7uu-1500.txt,01-Aug-2024,13:07,10458
gen7uu-1500.txt.gz,01-Aug-2024,13:07,2354
gen7uu-1630.txt,01-Aug-2024,13:07,10458
gen7uu-1630.txt.gz,01-Aug-2024,13:07,2255
gen7uu-1760.txt,01-Aug-2024,13:07,10458
gen7uu-1760.txt.gz,01-Aug-2024,13:07,2245
gen8doublesou-0.txt,01-Aug-2024,13:07,35142
gen8doublesou-0.txt.gz,01-Aug-2024,13:07,5995
gen8doublesou-1500.txt,01-Aug-2024,13:07,35144
gen8doublesou-1500.txt.gz,01-Aug-2024,13:07,7552
gen8doublesou-1630.txt,01-Aug-2024,13:07,35143
gen8doublesou-1630.txt.gz,01-Aug-2024,13:07,7387
gen8doublesou-1760.txt,01-Aug-2024,13:07,35144
gen8doublesou-1760.txt.gz,01-Aug-2024,13:07,7265
gen8nationaldex-0.txt,01-Aug-2024,13:07,60646
gen8nationaldex-0.txt.gz,01-Aug-2024,13:07,13341
gen8nationaldex-1500.txt,01-Aug-2024,13:07,60648
gen8nationaldex-1500.txt.gz,01-Aug-2024,13:07,14926
gen8nationaldex-1630.txt,01-Aug-2024,13:07,60648
gen8nationaldex-1630.txt.gz,01-Aug-2024,13:07,14719
gen8nationaldex-1760.txt,01-Aug-2024,13:07,60648
gen8nationaldex-1760.txt.gz,01-Aug-2024,13:07,14418
gen8nu-0.txt,01-Aug-2024,13:07,2338
gen8nu-0.txt.gz,01-Aug-2024,13:07,578
gen8nu-1500.txt,01-Aug-2024,13:07,2339
gen8nu-1500.txt.gz,01-Aug-2024,13:07,651
gen8nu-1630.txt,01-Aug-2024,13:07,2341
gen8nu-1630.txt.gz,01-Aug-2024,13:07,646
gen8nu-1760.txt,01-Aug-2024,13:07,2341
gen8nu-1760.txt.gz,01-Aug-2024,13:07,644
gen8ou-0.txt,01-Aug-2024,13:07,45393
gen8ou-0.txt.gz,01-Aug-2024,13:07,10642
gen8ou-1500.txt,01-Aug-2024,13:07,45395
gen8ou-1500.txt.gz,01-Aug-2024,13:07,11554
gen8ou-1630.txt,01-Aug-2024,13:07,45395
gen8ou-1630.txt.gz,01-Aug-2024,13:07,11298
gen8ou-1760.txt,01-Aug-2024,13:07,45395
gen8ou-1760.txt.gz,01-Aug-2024,13:07,11143
gen8uu-0.txt,01-Aug-2024,13:07,30056
gen8uu-0.txt.gz,01-Aug-2024,13:07,6476
gen8uu-1500.txt,01-Aug-2024,13:07,30058
gen8uu-1500.txt.gz,01-Aug-2024,13:07,7415
gen8uu-1630.txt,01-Aug-2024,13:07,30058
gen8uu-1630.txt.gz,01-Aug-2024,13:07,7121
gen8uu-1760.txt,01-Aug-2024,13:07,30058
gen8uu-1760.txt.gz,01-Aug-2024,13:07,7039
gen91v1-0.txt,01-Aug-2024,13:07,50401
gen91v1-0.txt.gz,01-Aug-2024,13:07,11567
gen91v1-1500.txt,01-Aug-2024,13:07,50400
gen91v1-1500.txt.gz,01-Aug-2024,13:07,12553
gen91v1-1630.txt,01-Aug-2024,13:07,50401
gen91v1-1630.txt.gz,01-Aug-2024,13:07,12381
gen91v1-1760.txt,01-Aug-2024,13:07,50401
gen91v1-1760.txt.gz,01-Aug-2024,13:07,12234
gen92v2doubles-0.txt,01-Aug-2024,13:07,39245
gen92v2doubles-0.txt.gz,01-Aug-2024,13:07,7431
gen92v2doubles-1500.txt,01-Aug-2024,13:07,39247
gen92v2doubles-1500.txt.gz,01-Aug-2024,13:07,8920
gen92v2doubles-1630.txt,01-Aug-2024,13:07,39247
gen92v2doubles-1630.txt.gz,01-Aug-2024,13:07,8696
gen92v2doubles-1760.txt,01-Aug-2024,13:07,39247
gen92v2doubles-1760.txt.gz,01-Aug-2024,13:07,8512
gen9350cup-0.txt,01-Aug-2024,13:07,10866
gen9350cup-0.txt.gz,01-Aug-2024,13:07,1758
gen9350cup-1500.txt,01-Aug-2024,13:07,10868
gen9350cup-1500.txt.gz,01-Aug-2024,13:07,2179
gen9350cup-1630.txt,01-Aug-2024,13:07,10868
gen9350cup-1630.txt.gz,01-Aug-2024,13:07,2097
gen9350cup-1760.txt,01-Aug-2024,13:07,10868
gen9350cup-1760.txt.gz,01-Aug-2024,13:07,2028
gen9almostanyability-0.txt,01-Aug-2024,13:07,44494
gen9almostanyability-0.txt.gz,01-Aug-2024,13:07,10555
gen9almostanyability-1500.txt,01-Aug-2024,13:07,44496
gen9almostanyability-1500.txt.gz,01-Aug-2024,13:07,11551
gen9almostanyability-1630.txt,01-Aug-2024,13:07,44496
gen9almostanyability-1630.txt.gz,01-Aug-2024,13:07,11373
gen9almostanyability-1760.txt,01-Aug-2024,13:07,44496
gen9almostanyability-1760.txt.gz,01-Aug-2024,13:07,11236
gen9anythinggoes-0.txt,01-Aug-2024,13:07,68360
gen9anythinggoes-0.txt.gz,01-Aug-2024,13:07,17321
gen9anythinggoes-1500.txt,01-Aug-2024,13:07,68362
gen9anythinggoes-1500.txt.gz,01-Aug-2024,13:07,18289
gen9anythinggoes-1630.txt,01-Aug-2024,13:07,68362
gen9anythinggoes-1630.txt.gz,01-Aug-2024,13:07,18143
gen9anythinggoes-1760.txt,01-Aug-2024,13:07,68362
gen9anythinggoes-1760.txt.gz,01-Aug-2024,13:07,17806
gen9balancedhackmons-0.txt,01-Aug-2024,13:07,78361
gen9balancedhackmons-0.txt.gz,01-Aug-2024,13:07,15194
gen9balancedhackmons-1500.txt,01-Aug-2024,13:07,78362
gen9balancedhackmons-1500.txt.gz,01-Aug-2024,13:07,17567
gen9balancedhackmons-1630.txt,01-Aug-2024,13:07,78363
gen9balancedhackmons-1630.txt.gz,01-Aug-2024,13:07,16911
gen9balancedhackmons-1760.txt,01-Aug-2024,13:07,78363
gen9balancedhackmons-1760.txt.gz,01-Aug-2024,13:07,16501
gen9bssregg-0.txt,01-Aug-2024,13:07,45479
gen9bssregg-0.txt.gz,01-Aug-2024,13:07,11644
gen9bssregg-1500.txt,01-Aug-2024,13:07,45481
gen9bssregg-1500.txt.gz,01-Aug-2024,13:07,12270
gen9bssregg-1630.txt,01-Aug-2024,13:07,45481
gen9bssregg-1630.txt.gz,01-Aug-2024,13:07,12104
gen9bssregg-1760.txt,01-Aug-2024,13:07,45481
gen9bssregg-1760.txt.gz,01-Aug-2024,13:07,12055
gen9cap-0.txt,01-Aug-2024,13:07,28747
gen9cap-0.txt.gz,01-Aug-2024,13:07,5870
gen9cap-1500.txt,01-Aug-2024,13:07,28749
gen9cap-1500.txt.gz,01-Aug-2024,13:07,6829
gen9cap-1630.txt,01-Aug-2024,13:07,28749
gen9cap-1630.txt.gz,01-Aug-2024,13:07,6528
gen9cap-1760.txt,01-Aug-2024,13:07,28749
gen9cap-1760.txt.gz,01-Aug-2024,13:07,6466
gen9categoryswap-0.txt,01-Aug-2024,13:07,35638
gen9categoryswap-0.txt.gz,01-Aug-2024,13:07,8920
gen9categoryswap-1500.txt,01-Aug-2024,13:07,35640
gen9categoryswap-1500.txt.gz,01-Aug-2024,13:07,9719
gen9categoryswap-1630.txt,01-Aug-2024,13:07,35640
gen9categoryswap-1630.txt.gz,01-Aug-2024,13:07,9661
gen9categoryswap-1760.txt,01-Aug-2024,13:07,35639
gen9categoryswap-1760.txt.gz,01-Aug-2024,13:07,9641
gen9donotuse-0.txt,01-Aug-2024,13:07,2419
gen9donotuse-0.txt.gz,01-Aug-2024,13:07,485
gen9donotuse-1500.txt,01-Aug-2024,13:07,2421
gen9donotuse-1500.txt.gz,01-Aug-2024,13:07,543
gen9donotuse-1630.txt,01-Aug-2024,13:07,2419
gen9donotuse-1630.txt.gz,01-Aug-2024,13:07,493
gen9donotuse-1760.txt,01-Aug-2024,13:07,2419
gen9donotuse-1760.txt.gz,01-Aug-2024,13:07,493
gen9doublesou-0.txt,01-Aug-2024,13:07,59665
gen9doublesou-0.txt.gz,01-Aug-2024,13:07,15059
gen9doublesou-1500.txt,01-Aug-2024,13:07,59667
gen9doublesou-1500.txt.gz,01-Aug-2024,13:07,15883
gen9doublesou-1695.txt,01-Aug-2024,13:06,59667
gen9doublesou-1695.txt.gz,01-Aug-2024,13:07,15658
gen9doublesou-1825.txt,01-Aug-2024,13:07,59667
gen9doublesou-1825.txt.gz,01-Aug-2024,13:07,15419
gen9doublesubers-0.txt,01-Aug-2024,13:07,58601
gen9doublesubers-0.txt.gz,01-Aug-2024,13:07,13946
gen9doublesubers-1500.txt,01-Aug-2024,13:07,58603
gen9doublesubers-1500.txt.gz,01-Aug-2024,13:07,15052
gen9doublesubers-1630.txt,01-Aug-2024,13:07,58603
gen9doublesubers-1630.txt.gz,01-Aug-2024,13:07,14896
gen9doublesubers-1760.txt,01-Aug-2024,13:07,58603
gen9doublesubers-1760.txt.gz,01-Aug-2024,13:07,14679
gen9doublesuu-0.txt,01-Aug-2024,13:07,45559
gen9doublesuu-0.txt.gz,01-Aug-2024,13:07,11173
gen9doublesuu-1500.txt,01-Aug-2024,13:07,45561
gen9doublesuu-1500.txt.gz,01-Aug-2024,13:07,12096
gen9doublesuu-1630.txt,01-Aug-2024,13:07,45560
gen9doublesuu-1630.txt.gz,01-Aug-2024,13:07,12004
gen9doublesuu-1760.txt,01-Aug-2024,13:07,45560
gen9doublesuu-1760.txt.gz,01-Aug-2024,13:07,11964
gen9franticfusions-0.txt,01-Aug-2024,13:07,38423
gen9franticfusions-0.txt.gz,01-Aug-2024,13:07,9085
gen9franticfusions-1500.txt,01-Aug-2024,13:07,38425
gen9franticfusions-1500.txt.gz,01-Aug-2024,13:07,10056
gen9franticfusions-1630.txt,01-Aug-2024,13:07,38425
gen9franticfusions-1630.txt.gz,01-Aug-2024,13:07,9950
gen9franticfusions-1760.txt,01-Aug-2024,13:07,38425
gen9franticfusions-1760.txt.gz,01-Aug-2024,13:07,9798
gen9godlygift-0.txt,01-Aug-2024,13:07,35719
gen9godlygift-0.txt.gz,01-Aug-2024,13:07,6720
gen9godlygift-1500.txt,01-Aug-2024,13:07,35721
gen9godlygift-1500.txt.gz,01-Aug-2024,13:07,8281
gen9godlygift-1630.txt,01-Aug-2024,13:07,35721
gen9godlygift-1630.txt.gz,01-Aug-2024,13:07,8088
gen9godlygift-1760.txt,01-Aug-2024,13:07,35721
gen9godlygift-1760.txt.gz,01-Aug-2024,13:07,7941
gen9inheritance-0.txt,01-Aug-2024,13:07,29323
gen9inheritance-0.txt.gz,01-Aug-2024,13:07,6602
gen9inheritance-1500.txt,01-Aug-2024,13:07,29325
gen9inheritance-1500.txt.gz,01-Aug-2024,13:07,7521
gen9inheritance-1630.txt,01-Aug-2024,13:07,29325
gen9inheritance-1630.txt.gz,01-Aug-2024,13:07,7379
gen9inheritance-1760.txt,01-Aug-2024,13:07,29325
gen9inheritance-1760.txt.gz,01-Aug-2024,13:07,7266
gen9lc-0.txt,01-Aug-2024,13:07,18905
gen9lc-0.txt.gz,01-Aug-2024,13:07,5404
gen9lc-1500.txt,01-Aug-2024,13:07,18907
gen9lc-1500.txt.gz,01-Aug-2024,13:07,5701
gen9lc-1630.txt,01-Aug-2024,13:07,18907
gen9lc-1630.txt.gz,01-Aug-2024,13:07,5710
gen9lc-1760.txt,01-Aug-2024,13:07,18907
gen9lc-1760.txt.gz,01-Aug-2024,13:07,5644
gen9metronomebattle-0.txt,01-Aug-2024,13:07,59753
gen9metronomebattle-0.txt.gz,01-Aug-2024,13:07,11191
gen9metronomebattle-1500.txt,01-Aug-2024,13:07,59755
gen9metronomebattle-1500.txt.gz,01-Aug-2024,13:07,13106
gen9metronomebattle-1630.txt,01-Aug-2024,13:07,59755
gen9metronomebattle-1630.txt.gz,01-Aug-2024,13:07,12659
gen9metronomebattle-1760.txt,01-Aug-2024,13:07,59755
gen9metronomebattle-1760.txt.gz,01-Aug-2024,13:07,12496
gen9mixandmega-0.txt,01-Aug-2024,13:07,49826
gen9mixandmega-0.txt.gz,01-Aug-2024,13:07,10542
gen9mixandmega-1500.txt,01-Aug-2024,13:07,49828
gen9mixandmega-1500.txt.gz,01-Aug-2024,13:07,12108
gen9mixandmega-1630.txt,01-Aug-2024,13:07,49828
gen9mixandmega-1630.txt.gz,01-Aug-2024,13:07,11904
gen9mixandmega-1760.txt,01-Aug-2024,13:07,49828
gen9mixandmega-1760.txt.gz,01-Aug-2024,13:07,11703
gen9monotype-0.txt,01-Aug-2024,13:07,48761
gen9monotype-0.txt.gz,01-Aug-2024,13:07,12669
gen9monotype-1500.txt,01-Aug-2024,13:07,48763
gen9monotype-1500.txt.gz,01-Aug-2024,13:07,13355
gen9monotype-1630.txt,01-Aug-2024,13:07,48763
gen9monotype-1630.txt.gz,01-Aug-2024,13:07,13239
gen9monotype-1760.txt,01-Aug-2024,13:07,48763
gen9monotype-1760.txt.gz,01-Aug-2024,13:07,13177
gen9nationaldex-0.txt,01-Aug-2024,13:07,91728
gen9nationaldex-0.txt.gz,01-Aug-2024,13:07,22309
gen9nationaldex-1500.txt,01-Aug-2024,13:07,91730
gen9nationaldex-1500.txt.gz,01-Aug-2024,13:07,23542
gen9nationaldex-1630.txt,01-Aug-2024,13:06,91729
gen9nationaldex-1630.txt.gz,01-Aug-2024,13:07,23245
gen9nationaldex-1760.txt,01-Aug-2024,13:07,91730
gen9nationaldex-1760.txt.gz,01-Aug-2024,13:07,23072
gen9nationaldexbh-0.txt,01-Aug-2024,13:07,38834
gen9nationaldexbh-0.txt.gz,01-Aug-2024,13:07,7109
gen9nationaldexbh-1500.txt,01-Aug-2024,13:07,38836
gen9nationaldexbh-1500.txt.gz,01-Aug-2024,13:07,8540
gen9nationaldexbh-1630.txt,01-Aug-2024,13:07,38836
gen9nationaldexbh-1630.txt.gz,01-Aug-2024,13:07,7942
gen9nationaldexbh-1760.txt,01-Aug-2024,13:07,38836
gen9nationaldexbh-1760.txt.gz,01-Aug-2024,13:07,7802
gen9nationaldexdoubles-0.txt,01-Aug-2024,13:07,80082
gen9nationaldexdoubles-0.txt.gz,01-Aug-2024,13:07,18282
gen9nationaldexdoubles-1500.txt,01-Aug-2024,13:07,80084
gen9nationaldexdoubles-1500.txt.gz,01-Aug-2024,13:07,19875
gen9nationaldexdoubles-1630.txt,01-Aug-2024,13:07,80084
gen9nationaldexdoubles-1630.txt.gz,01-Aug-2024,13:07,19570
gen9nationaldexdoubles-1760.txt,01-Aug-2024,13:07,80084
gen9nationaldexdoubles-1760.txt.gz,01-Aug-2024,13:07,19278
gen9nationaldexlc-0.txt,01-Aug-2024,13:07,11686
gen9nationaldexlc-0.txt.gz,01-Aug-2024,13:07,1951
gen9nationaldexlc-1500.txt,01-Aug-2024,13:07,11688
gen9nationaldexlc-1500.txt.gz,01-Aug-2024,13:07,2420
gen9nationaldexlc-1630.txt,01-Aug-2024,13:07,11688
gen9nationaldexlc-1630.txt.gz,01-Aug-2024,13:07,2281
gen9nationaldexlc-1760.txt,01-Aug-2024,13:07,11687
gen9nationaldexlc-1760.txt.gz,01-Aug-2024,13:07,2238
gen9nationaldexmonotype-0.txt,01-Aug-2024,13:07,61387
gen9nationaldexmonotype-0.txt.gz,01-Aug-2024,13:07,14747
gen9nationaldexmonotype-1500.txt,01-Aug-2024,13:07,61389
gen9nationaldexmonotype-1500.txt.gz,01-Aug-2024,13:07,16066
gen9nationaldexmonotype-1630.txt,01-Aug-2024,13:07,61389
gen9nationaldexmonotype-1630.txt.gz,01-Aug-2024,13:07,15936
gen9nationaldexmonotype-1760.txt,01-Aug-2024,13:07,61389
gen9nationaldexmonotype-1760.txt.gz,01-Aug-2024,13:07,15709
gen9nationaldexubers-0.txt,01-Aug-2024,13:07,95912
gen9nationaldexubers-0.txt.gz,01-Aug-2024,13:07,22267
gen9nationaldexubers-1500.txt,01-Aug-2024,13:07,95914
gen9nationaldexubers-1500.txt.gz,01-Aug-2024,13:07,24124
gen9nationaldexubers-1630.txt,01-Aug-2024,13:07,95914
gen9nationaldexubers-1630.txt.gz,01-Aug-2024,13:07,23720
gen9nationaldexubers-1760.txt,01-Aug-2024,13:07,95914
gen9nationaldexubers-1760.txt.gz,01-Aug-2024,13:07,23229
gen9nationaldexuu-0.txt,01-Aug-2024,13:07,57201
gen9nationaldexuu-0.txt.gz,01-Aug-2024,13:07,11358
gen9nationaldexuu-1500.txt,01-Aug-2024,13:07,57203
gen9nationaldexuu-1500.txt.gz,01-Aug-2024,13:07,13341
gen9nationaldexuu-1630.txt,01-Aug-2024,13:07,57203
gen9nationaldexuu-1630.txt.gz,01-Aug-2024,13:07,13063
gen9nationaldexuu-1760.txt,01-Aug-2024,13:07,57202
gen9nationaldexuu-1760.txt.gz,01-Aug-2024,13:07,12763
gen9nu-0.txt,01-Aug-2024,13:07,35882
gen9nu-0.txt.gz,01-Aug-2024,13:07,9013
gen9nu-1500.txt,01-Aug-2024,13:07,35884
gen9nu-1500.txt.gz,01-Aug-2024,13:07,9602
gen9nu-1630.txt,01-Aug-2024,13:07,35884
gen9nu-1630.txt.gz,01-Aug-2024,13:07,9520
gen9nu-1760.txt,01-Aug-2024,13:07,35884
gen9nu-1760.txt.gz,01-Aug-2024,13:07,9456
gen9ou-0.txt,01-Aug-2024,13:07,62371
gen9ou-0.txt.gz,01-Aug-2024,13:07,15452
gen9ou-1500.txt,01-Aug-2024,13:07,62373
gen9ou-1500.txt.gz,01-Aug-2024,13:07,16351
gen9ou-1695.txt,01-Aug-2024,13:06,62373
gen9ou-1695.txt.gz,01-Aug-2024,13:07,16161
gen9ou-1825.txt,01-Aug-2024,13:07,62373
gen9ou-1825.txt.gz,01-Aug-2024,13:07,16009
gen9partnersincrime-0.txt,01-Aug-2024,13:07,27515
gen9partnersincrime-0.txt.gz,01-Aug-2024,13:07,4786
gen9partnersincrime-1500.txt,01-Aug-2024,13:07,27517
gen9partnersincrime-1500.txt.gz,01-Aug-2024,13:07,6097
gen9partnersincrime-1630.txt,01-Aug-2024,13:07,27517
gen9partnersincrime-1630.txt.gz,01-Aug-2024,13:07,5934
gen9partnersincrime-1760.txt,01-Aug-2024,13:07,27517
gen9partnersincrime-1760.txt.gz,01-Aug-2024,13:07,5819
gen9pu-0.txt,01-Aug-2024,13:07,35636
gen9pu-0.txt.gz,01-Aug-2024,13:07,9032
gen9pu-1500.txt,01-Aug-2024,13:07,35638
gen9pu-1500.txt.gz,01-Aug-2024,13:07,9556
gen9pu-1630.txt,01-Aug-2024,13:07,35638
gen9pu-1630.txt.gz,01-Aug-2024,13:07,9437
gen9pu-1760.txt,01-Aug-2024,13:07,35638
gen9pu-1760.txt.gz,01-Aug-2024,13:07,9338
gen9ru-0.txt,01-Aug-2024,13:07,37522
gen9ru-0.txt.gz,01-Aug-2024,13:07,9471
gen9ru-1500.txt,01-Aug-2024,13:07,37524
gen9ru-1500.txt.gz,01-Aug-2024,13:07,10081
gen9ru-1630.txt,01-Aug-2024,13:07,37524
gen9ru-1630.txt.gz,01-Aug-2024,13:07,9951
gen9ru-1760.txt,01-Aug-2024,13:07,37524
gen9ru-1760.txt.gz,01-Aug-2024,13:07,9908
gen9sharedpower-0.txt,01-Aug-2024,13:07,37440
gen9sharedpower-0.txt.gz,01-Aug-2024,13:07,8327
gen9sharedpower-1500.txt,01-Aug-2024,13:07,37442
gen9sharedpower-1500.txt.gz,01-Aug-2024,13:07,9518
gen9sharedpower-1630.txt,01-Aug-2024,13:07,37442
gen9sharedpower-1630.txt.gz,01-Aug-2024,13:07,9397
gen9sharedpower-1760.txt,01-Aug-2024,13:07,37442
gen9sharedpower-1760.txt.gz,01-Aug-2024,13:07,9230
gen9stabmons-0.txt,01-Aug-2024,13:07,34735
gen9stabmons-0.txt.gz,01-Aug-2024,13:07,7811
gen9stabmons-1500.txt,01-Aug-2024,13:07,34737
gen9stabmons-1500.txt.gz,01-Aug-2024,13:07,8831
gen9stabmons-1630.txt,01-Aug-2024,13:07,34737
gen9stabmons-1630.txt.gz,01-Aug-2024,13:07,8717
gen9stabmons-1760.txt,01-Aug-2024,13:07,34737
gen9stabmons-1760.txt.gz,01-Aug-2024,13:07,8535
gen9ubers-0.txt,01-Aug-2024,13:07,64834
gen9ubers-0.txt.gz,01-Aug-2024,13:07,15490
gen9ubers-1500.txt,01-Aug-2024,13:07,64836
gen9ubers-1500.txt.gz,01-Aug-2024,13:07,16578
gen9ubers-1630.txt,01-Aug-2024,13:07,64836
gen9ubers-1630.txt.gz,01-Aug-2024,13:07,16328
gen9ubers-1760.txt,01-Aug-2024,13:07,64836
